company_name,category,website,email,all_emails,contact_name,contact_title,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region,country,city,lead_type
مكتب المحامي عبدالله الملا Abdulla Al-Mulla Advocates & Legal Consultancy,Law firm,https://www.legalabdulla.com/,info@legalabdulla.com,info@legalabdulla.com,,,+974 3000 9998,"Zone 60, Street 950, Building, Al Nasr Tower A, 24 1st Floor, Doha, Qatar",https://www.linkedin.com/company/legalabdulla/,https://facebook.com/legalabdulla,https://instagram.com/legalabdulla,5.0,115,,,,Law firms in Doha,https://www.google.com/maps/place/%D9%85%D9%83%D8%AA%D8%A8+%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%85%D9%8A+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87+%D8%A7%D9%84%D9%85%D9%84%D8%A7+Abdulla+Al-Mulla+Advocates+%26+Legal+Consultancy%E2%80%AD/data=!4m7!3m6!1s0x3e45c5ee74155015:0x627d5f7c03e1fbaa!8m2!3d25.3128521!4d51.5190734!16s%2Fg%2F11wc0jv81g!19sChIJFVAVdO7FRT4RqvvhA3xffWI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:21:52.572Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.95,rules,middle-east,qatar,doha,buyer
ASAS & Partners Law Firm,Legal services,http://asas.partners/,info@asas.partners,info@asas.partners,,,+20 10 69040604,"36 Bahgat Ali, Mohammed Mazhar, Zamalek, Cairo Governorate 4271123, Egypt",https://www.linkedin.com/in/asas-and-partners-law-firm-10517420b/,https://www.facebook.com/ASASandPartners/,https://www.instagram.com/asaspartnerslawfirm/,4.9,101,,,,Law firms in Cairo,https://www.google.com/maps/place/ASAS+%26+Partners+Law+Firm/data=!4m7!3m6!1s0x145841fe33ea1269:0xc2d74aad0cfa5fb3!8m2!3d30.0706673!4d31.2208047!16s%2Fg%2F11nd_0tsbr!19sChIJaRLqM_5BWBQRs1_6DK1K18I?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:23:50.653Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,middle-east,egypt,cairo,buyer
"PANKAJ DUBEY & ASSOCIATES (Law Firm In Mumbai, Criminal Lawyer, Civil Lawyer)",Law firm,https://pankajdubeyandassociates.in/,chirag.shah@advocateshah.com,chirag.shah@advocateshah.com,,,+91 97022 55141,"Shop No. 10, Swaroop Celesta Building, NP Thakkar Rd, near Veer Makarand Dhanekar Marg Junction, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",http://in.linkedin.com/,https://www.facebook.com/,https://www.instagram.com/,4.7,117,,,,Law firms in Mumbai,"https://www.google.com/maps/place/PANKAJ+DUBEY+%26+ASSOCIATES+%28Law+Firm+In+Mumbai,+Criminal+Lawyer,+Civil+Lawyer%29/data=!4m7!3m6!1s0x3be7c9b2ed6c0001:0xd1e8a4aa4cd984d8!8m2!3d19.0939816!4d72.8446316!16s%2Fg%2F11qqs8wn4f!19sChIJAQBs7bLJ5zsR2ITZTKqk6NE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNS4wIJJjKgBIAVAD&rclk=1",google_maps,normal_scraper,alive,80,A,2026-08-26T22:25:50.422Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.8999999999999999,rules,south-asia,india,mumbai,buyer
Qualegal - Advocates & Solicitors,Law firm,http://www.qualegalindia.com/,qualegalindia@gmail.com,qualegalindia@gmail.com,,,+91 11 4052 1445,"4A, Sagar Apartments, 6, Tilak Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi, Delhi 110001, India",https://www.linkedin.com/company/qualegal-advocates-solicitors,https://www.facebook.com/profile.php,https://www.instagram.com/qualegalindia/,4.9,129,,,,Law firms in Delhi,https://www.google.com/maps/place/Qualegal+-+Advocates+%26+Solicitors/data=!4m7!3m6!1s0x390ce3d40ac5187f:0xfe354ac84a6a0272!8m2!3d28.6185411!4d77.2346185!16s%2Fg%2F11lrnldczb!19sChIJfxjFCtTjDDkRcgJqSshKNf4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:27:49.916Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.7,rules,south-asia,india,delhi,buyer
Advocate Rajal Rai Dua I Dua's and Dua's Advocates and Consultants,Divorce lawyer,https://www.duasnduas.com/,info@duasnduas.com,info@duasnduas.com,,,+91 98919 14800,"ED-16B, Outer Ring Rd, Block ED, Dakshini Pitampura, Pitampura, Delhi, 110034, India",https://www.linkedin.com/in/duasnduas/,https://www.facebook.com/DuasandDuas/,,4.8,161,,,,Law firms in Delhi,https://www.google.com/maps/place/Advocate+Rajal+Rai+Dua+I+Dua%27s+and+Dua%27s+Advocates+and+Consultants/data=!4m7!3m6!1s0x390d016c35aaaaab:0xf32d94dafa7ee868!8m2!3d28.7050983!4d77.1325183!16s%2Fg%2F1hhkmlqcv!19sChIJq6qqNWwBDTkRaOh--tqULfM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:27:49.916Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.8999999999999999,rules,south-asia,india,delhi,buyer
Elite Dental Group,Cosmetic dentist,https://www.elitedental.com.sg/,patient-care@elitedental.com.sg,patient-care@elitedental.com.sg,,,+65 6333 4456,"No. 1, #12-03 Grange Rd, Orchard Building, Singapore 239693",https://www.linkedin.com/company/elite-dental-group-singapore/,https://www.facebook.com/elitedentalsg/,https://www.instagram.com/elitedentalsg/,4.7,144,,,,Dentists in Singapore,https://www.google.com/maps/place/Elite+Dental+Group/data=!4m7!3m6!1s0x31da19a2af57bdbf:0x5d63d0fa24103a12!8m2!3d1.3014117!4d103.8372446!16s%2Fg%2F1vm77zpt!19sChIJv71Xr6IZ2jEREjoQJPrQY10?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:28:29.523Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.7999999999999999,rules,southeast-asia,singapore,,buyer
Ray Louis Law Corporation,Legal services,http://www.raylouis.com.sg/,ray@raylouis.com.sg,ray@raylouis.com.sg,,,+65 9090 8288,"133 New Bridge Rd, #16-08 ChinaTown Point, Singapore 059413",https://www.linkedin.com/authwall,https://www.facebook.com/raylouislaw,https://www.instagram.com/raylouislaw/,4.7,152,,,,Law firms in Singapore,https://www.google.com/maps/place/Ray+Louis+Law+Corporation/data=!4m7!3m6!1s0x31da1974c7afb233:0xe72107678769b3c5!8m2!3d1.285047!4d103.8446876!16s%2Fg%2F11bt_h2w3_!19sChIJM7Kvx3QZ2jERxbNph2cHIec?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:29:48.218Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.8999999999999999,rules,southeast-asia,singapore,,buyer
Farallon Law Corporation,Law firm,https://fl.sg/,info@fl.sg,info@fl.sg; nicolas.tang@fl.sg; leewoei.ong@fl.sg,Nicolas Tang,Founder and Managing Director,+65 6931 9000,"21 Collyer Quay, #01-01, Singapore 049320",https://www.linkedin.com/company/farallonlawcorporation/,https://www.facebook.com/farallonlaw/,,4.9,30,,,,Law firms in Singapore,https://www.google.com/maps/place/Farallon+Law+Corporation/data=!4m7!3m6!1s0x31da190ebe178a7b:0x851ea937c1927909!8m2!3d1.2851792!4d103.8527511!16s%2Fg%2F11bw3dgw91!19sChIJe4oXvg4Z2jERCXmSwTepHoU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:29:48.218Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.7,rules,southeast-asia,singapore,,buyer
Levitt LLP | Howard Levitt | Employment Lawyer Toronto,Employment attorney,https://www.levittllp.com/?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=Toronto,info@levittllp.com,info@levittllp.com,,,+1 416-594-3900,"130 Adelaide St W Ste 801, Toronto, ON M5H 2K4, Canada",https://www.linkedin.com/company/levittllp/,https://www.facebook.com/LevittLawyers,https://www.instagram.com/levittllp/,4.5,392,,,,Law firms in Toronto,https://www.google.com/maps/place/Levitt+LLP+%7C+Howard+Levitt+%7C+Employment+Lawyer+Toronto/data=!4m7!3m6!1s0x882b34c8d051e0bf:0xaccdcd1f35dc9b2e!8m2!3d43.64963!4d-79.383759!16s%2Fg%2F11bwfkmx16!19sChIJv-BR0Mg0K4gRLpvcNR_Nzaw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:31:47.659Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.95,rules,north-america,canada,toronto,buyer
The Dentist at 70 Pitt Street,Dentist,https://thedentist.net.au/,info@thedentist.net.au,info@thedentist.net.au,,,+61 2 9233 3399,"1/70 Pitt St, Sydney NSW 2000, Australia",https://www.linkedin.com/company/the-dentist-at-70-pitt-street/,https://www.facebook.com/thedentistat70pittstreet/,https://www.instagram.com/thedentist70pittst/,4.9,161,,,,Dentists in Sydney,https://www.google.com/maps/place/The+Dentist+at+70+Pitt+Street/data=!4m7!3m6!1s0x6b12ae4034d8832b:0x6dff781cfc8ccb5d!8m2!3d-33.8661458!4d151.2088486!16s%2Fg%2F1tfk4l9l!19sChIJK4PYNECuEmsRXcuM_Bx4_20?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:32:28.361Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.7,rules,apac-anz,australia,sydney,buyer
"JAMESON LAW ® 🥇 Commercial, Business Lawyer, Personal Injury, Traffic, Criminal, Conveyancing, Immigration, Family",Law firm,https://jamesonlaw.com.au/,local-court-blacktown@justice.nsw.gov.au,local-court-blacktown@justice.nsw.gov.au; info@jamesonlaw.com.au; local-court-burwood@justice.nsw.gov.au,Cynthia Choucair,Principal Solicitor,+61 2 8935 6424,"Level 35/100 Barangaroo Ave, Sydney NSW 2000, Australia",https://www.linkedin.com/company/jameson-law/,https://www.facebook.com/jamesonlaw.com.au,https://www.instagram.com/jamesonlaw/,4.9,37,,,,Law firms in Sydney,"https://www.google.com/maps/place/JAMESON+LAW+%C2%AE+%F0%9F%A5%87+Commercial,+Business+Lawyer,+Personal+Injury,+Traffic,+Criminal,+Conveyancing,+Immigration,+Family/data=!4m7!3m6!1s0x6b12afec099952d9:0x1d3fc2b959be6f3d!8m2!3d-33.8637401!4d151.2021845!16s%2Fg%2F11nx65hz0z!19sChIJ2VKZCeyvEmsRPW--WbnCPx0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1",google_maps,normal_scraper,alive,80,A,2026-08-26T22:33:48.319Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.8999999999999999,rules,apac-anz,australia,sydney,buyer
Fern Lawyers,Law firm,http://www.fernlawyers.com.au/,contact@fernlawyers.com.au,contact@fernlawyers.com.au,,,+61 2 9098 4778,"Level 4/228 Pitt St, Sydney NSW 2000, Australia",https://www.linkedin.com/company/fern-lawyers/about/,https://www.facebook.com/fernlawyers/,https://www.instagram.com/fernlawyers/,4.8,149,,,,Law firms in Sydney,https://www.google.com/maps/place/Fern+Lawyers/data=!4m7!3m6!1s0x6b12a5c2ea4be55b:0x2557ba4441acb711!8m2!3d-33.871888!4d151.2083033!16s%2Fg%2F11fxcg9sw1!19sChIJW-VL6sKlEmsREbesQUS6VyU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:33:48.319Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,apac-anz,australia,sydney,buyer
Viva Smiles Dental Centre,Dental clinic,https://vivasmiles.co.ke/,vivasmiles@gmail.com,vivasmiles@gmail.com,,,+254 745 660276,"5th Avenue Office Suites, 4th floor, suite 18, Fifth Ngong Ave, Nairobi, Kenya",https://www.linkedin.com/company/viva-smiles-dental-centre,https://www.facebook.com/VivaSmilesDentalCentre,https://www.instagram.com/vivasmilesdentalcentre/,4.9,130,,,,Dentists in Nairobi,https://www.google.com/maps/place/Viva+Smiles+Dental+Centre/data=!4m7!3m6!1s0x182f11c406fd48bb:0x690ebeac2c4c0de9!8m2!3d-1.2957639!4d36.8081562!16s%2Fg%2F11h6mknr1l!19sChIJu0j9BsQRLxgR6Q1MLKy-Dmk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:36:24.395Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.95,rules,africa,kenya,nairobi,buyer
The Dental Spa,Dental clinic,https://thedentalspa.co.ke/,thedentalspake@gmail.com,thedentalspake@gmail.com,,,+254 743 104662,"The Riverfront, Prof David Wasawo Dr, Nairobi, Kenya",https://www.linkedin.com/company/qode-themes,https://web.facebook.com/people/The-Dental-SPA/100090545314338/,https://www.instagram.com/thedentalspake/,4.9,168,,,,Dentists in Nairobi,https://www.google.com/maps/place/The+Dental+Spa/data=!4m7!3m6!1s0x182f17915a939c8d:0xdc4467ef4c89bb36!8m2!3d-1.2720324!4d36.8064576!16s%2Fg%2F11kbtnhwn3!19sChIJjZyTWpEXLxgRNruJTO9nRNw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:36:24.395Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.95,rules,africa,kenya,nairobi,buyer
Parkview Dental Centre,Dental clinic,http://parkviewdental.co.ke/,parkviewdentalcenter@gmail.com,parkviewdentalcenter@gmail.com,,,+254 725 017068,"T-Mall, 3rd Floor Langata Rd, Nairobi, Kenya",https://www.linkedin.com/company/parkviewdentalcentre/,https://web.facebook.com/Parkviewdentalc,https://www.instagram.com/parkviewdentalcentre/,4.9,120,,,,Dentists in Nairobi,https://www.google.com/maps/place/Parkview+Dental+Centre/data=!4m7!3m6!1s0x182f10579bdab049:0x2ee952e177a5f47!8m2!3d-1.3122375!4d36.8170089!16s%2Fg%2F11gfh511bp!19sChIJSbDam1cQLxgRR196Fy6V7gI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:36:24.395Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.95,rules,africa,kenya,nairobi,buyer
Bond Advocates LLP,Law firm,https://www.bondadvocates.com/,bond@bondadvocates.com,bond@bondadvocates.com,,,+254 112 318576,"Kilimani, Top Plaza, Kindaruma Rd, Nairobi, Kenya",https://www.linkedin.com/company/bond-advocates-llp/,https://www.facebook.com/profile.php,https://instagram.com/bondadvocatesllp,4.9,136,,,,Law firms in Nairobi,https://www.google.com/maps/place/Bond+Advocates+LLP/data=!4m7!3m6!1s0x182f1147e5a07143:0x79ea91bced567f24!8m2!3d-1.2977573!4d36.7926951!16s%2Fg%2F11txdnb8c8!19sChIJQ3Gg5UcRLxgRJH9W7byR6nk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:37:42.359Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.7,rules,africa,kenya,nairobi,buyer
TeethMinder Dental Clinics,Dental clinic,https://teethminder.com/,info@teethminder.com,info@teethminder.com,Okwesili Eze,Founder,+234 810 492 2070,"23 Sadiku St, Mushin, Lagos 122215, Lagos, Nigeria",,,,4.9,531,,,,Dentists in Lagos,https://www.google.com/maps/place/TeethMinder+Dental+Clinics/data=!4m7!3m6!1s0x103b8fcb6f08c33b:0x13572f7ae88f113c!8m2!3d6.5229534!4d3.3397747!16s%2Fg%2F11kjgm2l5s!19sChIJO8MIb8uPOxARPBGP6HovVxM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:38:21.096Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.95,rules,africa,nigeria,lagos,buyer
Kelina Hospital Lagos,Private hospital,https://www.kelinahospital.com/lagos,kelina@kelinahospital.com,kelina@kelinahospital.com,,,+234 912 033 8737,"7 Ologun Agbaje St, off Adeola Odeku Street, Victoria Island, Lagos 101241, Lagos, Nigeria",https://www.linkedin.com/company/kelina-hospital/mycompany/,https://web.facebook.com/kelinahospital/,https://www.instagram.com/kelina_hospital/,4.9,105,,,,Hospitals in Lagos,https://www.google.com/maps/place/Kelina+Hospital+Lagos/data=!4m7!3m6!1s0x103b8bb109620c97:0x660fa563fd6ba23c!8m2!3d6.4247316!4d3.4162142!16s%2Fg%2F11t1dt67n_!19sChIJlwxiCbGLOxARPKJr_WOlD2Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:38:58.531Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.7,rules,africa,nigeria,lagos,buyer
Starcare International Hospital,Private hospital,http://starcare.hospital/,info@starcare.hospital,info@starcare.hospital,,,+234 915 470 7070,"21 Mobolaji Bank Anthony Way, GRA, Maryland, Ikeja 101233, Lagos, Nigeria",https://www.linkedin.com/company/starcareinternationalhospital/,https://www.facebook.com/starcareinternationalhospital,https://www.instagram.com/starcareinternationalhospital,4.7,174,,,,Hospitals in Lagos,https://www.google.com/maps/place/Starcare+International+Hospital/data=!4m7!3m6!1s0x103b9273b4f5cc31:0xa2ed7aadabe3b9b3!8m2!3d6.5744645!4d3.3620613!16s%2Fg%2F11l79cdj0c!19sChIJMcz1tHOSOxARs7njq6167aI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:38:58.531Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.7,rules,africa,nigeria,lagos,buyer
Olaniwun Ajayi,Law firm,http://www.olaniwunajayi.net/,lawyers@olaniwunajayi.net,lawyers@olaniwunajayi.net,,,+234 2030 07 4444,"Plot L2, Plot 12 401 Cl, Banana Island, Lagos 106104, Lagos, Nigeria",https://www.linkedin.com/company/olaniwun-ajayi-lp/,https://www.facebook.com/OlaniwunAjayiLP,,4.7,147,,,,Law firms in Lagos,https://www.google.com/maps/place/Olaniwun+Ajayi/data=!4m7!3m6!1s0x103bf4905538971f:0x77ced204a5d4e0d9!8m2!3d6.4680283!4d3.4471463!16s%2Fg%2F11c37n66_x!19sChIJH5c4VZD0OxAR2eDUpQTSznc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:39:36.038Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.7,rules,africa,nigeria,lagos,buyer
The Trusted Advisors Legal Practice,Law firm,https://trustedadvisorslaw.com/,tba@trustedadvisorslaw.com,tba@trustedadvisorslaw.com; foo@trustedadvisorslaw.com; ooo@trustedadvisorslaw.com,Taye Awofiranye,Managing Partner,+234 810 159 9159,"8/10 Broad St, Marina Rd, Lagos Island, Lagos 101001, Lagos, Nigeria",https://www.linkedin.com/in/taye-awofiranye-44657621/,https://web.facebook.com/TtaLaw,https://www.instagram.com/thetrustedadvisors/,4.8,33,,,,Law firms in Lagos,https://www.google.com/maps/place/The+Trusted+Advisors+Legal+Practice/data=!4m7!3m6!1s0x103b8b7d10f99a61:0x62b2b9a28bc34f7f!8m2!3d6.447653!4d3.3976215!16s%2Fg%2F11rtryd8q2!19sChIJYZr5EH2LOxARf0_Di6K5smI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:39:36.038Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.8999999999999999,rules,africa,nigeria,lagos,buyer
Tijan Dental Center Sharq,Dental clinic,https://tijandental.com/tijan-sharq-%D8%AA%D9%8A%D8%AC%D8%A7%D9%86-%D8%B4%D8%B1%D9%82/,tijandental2015@gmail.com,tijandental2015@gmail.com,,,+965 2225 1515,"Sanabil Tower، قطعة 2 - قسيمة 20، الدور 32، 15302, Kuwait",https://www.linkedin.com/company/tijandental/,https://facebook.com/tijandental1,https://www.instagram.com/tijandental/,4.9,120,,,,Dentists in Kuwait City,https://www.google.com/maps/place/Tijan+Dental+Center+Sharq/data=!4m7!3m6!1s0x3fcf85599f6a9db5:0xee9fa29ae1800756!8m2!3d29.3855855!4d47.9869914!16s%2Fg%2F11vkp0v5_l!19sChIJtZ1qn1mFzz8RVgeA4Zqin-4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:46:20.630Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.95,rules,middle-east,kuwait,,buyer
Gulf Specialized Hospital مستشفى الخليج التخصصي,Private hospital,http://www.gshoman.com/,info@gshoman.com,info@gshoman.com,,,+968 22 081700,"JG47+W9G Maktabi Building, Muscat, Oman",https://www.linkedin.com/company/gulf-specialized-hospital,https://www.facebook.com/gshoman/,https://www.instagram.com/gsh_oman/,4.5,626,,,,Hospitals in Muscat,https://www.google.com/maps/place/Gulf+Specialized+Hospital+%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D8%A7%D9%84%D8%AA%D8%AE%D8%B5%D8%B5%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e91f857209ec525:0xcf6243cc5e659598!8m2!3d23.6073713!4d58.5132465!16s%2Fg%2F11bcdz6cyl!19sChIJJcWeIFf4kT4RmJVlXsxDYs8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNS4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:49:46.373Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.7,rules,middle-east,oman,muscat,buyer
"ד""ר לנה (גרמניה) | מרפאת שיניים | צפון יפו",Dental clinic,http://www.dr-zembel.com/,info@dr-zembel.com,info@dr-zembel.com,,,+972 3-566-6915,"בית דחף, Derekh Ben-Zvi 2, קומה 3, Tel Aviv-Yafo, 6818164, Israel",https://www.linkedin.com/in/lena-zembel,https://www.facebook.com/drzembel/,https://www.instagram.com/lena.zembel/,4.9,128,,,,Dentists in Tel Aviv,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%A0%D7%94+%28%D7%92%D7%A8%D7%9E%D7%A0%D7%99%D7%94%29+%7C+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%7C+%D7%A6%D7%A4%D7%95%D7%9F+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x150291635c4342a1:0x82a837b6769b3fc0!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ckg38h30!19sChIJoUJDXGORAhURwD-bdrY3qII?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T22:52:47.985Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.95,rules,middle-east,israel,tel-aviv,buyer
Sapphire Dental Aesthetic Sudirman | Spesialis Invisalign & Dental Implant,Dentist,https://beacons.ai/sapphiredentalaesthetic,gdsckau@gmail.com,gdsckau@gmail.com,,,+62 817-716-161,"Seberang Sudirman Park Apartement, Jl. K.H. Mas Mansyur No.9, RT.10/RW.6, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",,,,5.0,345,,,,Dentists in Jakarta,https://www.google.com/maps/place/Sapphire+Dental+Aesthetic+Sudirman+%7C+Spesialis+Invisalign+%26+Dental+Implant/data=!4m7!3m6!1s0x2e69f6a7a3b352dd:0x20c800ffbbcf34b!8m2!3d-6.2052723!4d106.8162948!16s%2Fg%2F1tfcqnnb!19sChIJ3VKzo6f2aS4RS_O8-w-ADAI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T23:07:23.109Z,2026-08-10T00:21:12.154+00:00,2026-08-25T07:39:13.888+00:00,healthcare,healthcare; ai-ml; beauty-wellness,ai-ml; beauty-wellness,,,false,0.7999999999999999,rules,southeast-asia,indonesia,jakarta,buyer
Dental Matters,Dentist,https://dentalmatters.co.za/,dentalmattersmelrose@gmail.com,dentalmattersmelrose@gmail.com,Dr Faraaz Mathir,Dental Surgeon,+27 11 211 6393,"47 Glenhove Rd, Melrose Estate, Johannesburg, 2196, South Africa",,,,5.0,928,,,,Dentists in Johannesburg,https://www.google.com/maps/place/Dental+Matters/data=!4m7!3m6!1s0x1e95a7d57e95fb29:0x67373699ac1a89ed!8m2!3d-26.1467605!4d28.0543703!16s%2Fg%2F11hz6v5kdz!19sChIJKfuVftWnlR4R7YkarJk2N2c?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,google_maps,normal_scraper,alive,80,A,2026-08-26T23:12:47.520Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,healthcare,healthcare,,,,false,0.8999999999999999,rules,africa,south-africa,johannesburg,buyer
