company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
Seven Peaks Software (Thailand),Software company,https://www.sevenpeakssoftware.com/,sales@sevenpeakssoftware.com,sales@sevenpeakssoftware.com,+66 2 026 3292,"5th floor, East Wing, The PARQ, 88 Ratchadaphisek Rd, Bangkok 10110, Thailand",https://th.linkedin.com/company/sevenpeakssoftware,https://www.facebook.com/sevenpeakssoftware/,https://www.instagram.com/sevenpeakssoftware/,4.5,46,,,,software companies in Bangkok,https://www.google.com/maps/place/Seven+Peaks+Software+%28Thailand%29/data=!4m7!3m6!1s0x30e29edcf8a9dcf5:0xcf0d1a437c55d078!8m2!3d13.7211738!4d100.5583124!16s%2Fg%2F11b633t27l!19sChIJ9dyp-Nye4jAReNBVfEMaDc8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:52:40.107Z
SomTamLabs,Software company,https://somtamlabs.com/,contact@somtamlabs.com,contact@somtamlabs.com; remi@somtamlabs.com,+66 62 332 8492,"4th floor, Chan Space Office, 26/55 Chan Rd, Thung Maha Mek, Sathon, Bangkok 10120, Thailand",https://www.linkedin.com/company/somtamlabs/about/,https://www.facebook.com/Th%C3%A9mis-Thailande-107191271882275,,4.8,25,,,,software companies in Bangkok,https://www.google.com/maps/place/SomTamLabs/data=!4m7!3m6!1s0x30e29fa1ab4e7065:0x8310193a52dff77a!8m2!3d13.7085653!4d100.5396257!16s%2Fg%2F11j3t2hdl2!19sChIJZXBOq6Gf4jARevffUjoZEIM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:52:40.107Z
Silverman,Software company,https://silverman.app/,sale@silverman.app,sale@silverman.app; pdpc@mdes.go.th,+66 81 442 6888,"1086/9-10, Floor 2nd, Room A, ถ. เจริญกรุง Bang Rak, Bangkok 10500, Thailand",,https://www.facebook.com/SilvermanApp/,,4.8,113,,,,software companies in Bangkok,https://www.google.com/maps/place/Silverman/data=!4m7!3m6!1s0x30e299fd591a960b:0x775a6607a53eb47e!8m2!3d13.7295894!4d100.5156256!16s%2Fg%2F11qyw321fg!19sChIJC5YaWf2Z4jARfrQ-pQdmWnc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:52:40.107Z
Aware Corporation Limited,Software company,http://www.aware.co.th/,info@aware.co.th,info@aware.co.th; info@awaretechnologies.com,+66 2 619 0226,"24th floor, 408/106 24th fl., Phaholyothin Place Building, 106 Soi Phahonyothin 8, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand",https://www.linkedin.com/company/awaregroup/,https://www.facebook.com/AwareCorporation,https://www.instagram.com/awarepeople/,4.9,26,,,,software companies in Bangkok,https://www.google.com/maps/place/Aware+Corporation+Limited/data=!4m7!3m6!1s0x30e29c1e823ec0f5:0xc45b415331c30549!8m2!3d13.7828448!4d100.5461043!16s%2Fg%2F1td7407y!19sChIJ9cA-gh6c4jARSQXDMVNBW8Q?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:52:40.107Z
Infor Software (Thailand) Limited,Software company,http://www.infor.com/,inforu.support@infor.com,inforu.support@infor.com; u003einforu.support@infor.com,+66 2 207 2900,"21st Floor, Room 5, Emporium Tower, 622 Sukhumvit Rd, Khlong Tan Nuea, Klongtoey, Bangkok 10110, Thailand",https://www.linkedin.com/company/infor,https://www.facebook.com/infor,http://www.instagram.com/infor,5.0,1,,,,software companies in Bangkok,https://www.google.com/maps/place/Infor+Software+%28Thailand%29+Limited/data=!4m7!3m6!1s0x30e29eda9707a06f:0xeadb70f90823ffa7!8m2!3d13.7299722!4d100.568819!16s%2Fg%2F11b67hl4x8!19sChIJb6AHl9qe4jARp_8jCPlw2-o?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:52:40.107Z
Teksun Inc - IoT | Artificial Intelligence | Electronics Product Development Company | Electronics Manufacturing | USA,Software company,https://teksun.com/,marketing@teksun.com,marketing@teksun.com,(408) 439-1710,"1607 S Main St, Milpitas, CA 95035",https://www.linkedin.com/company/teksun,https://www.facebook.com/teksuninc,https://www.instagram.com/teksun.inc,4.9,12,,,,tech startups in Silicon Valley,https://www.google.com/maps/place/Teksun+Inc+-+IoT+%7C+Artificial+Intelligence+%7C+Electronics+Product+Development+Company+%7C+Electronics+Manufacturing+%7C+USA/data=!4m7!3m6!1s0x808fcda96d75742f:0xbef8ee43417fbc8c!8m2!3d37.4065251!4d-121.9034687!16s%2Fg%2F11j6rnvgg6!19sChIJL3R1banNj4ARjLx_QUPu-L4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:54:41.697Z
Mobcoder | Top AI Development Company in Seattle,Software company,https://mobcoder.com/,sales@mobcoder.com,sales@mobcoder.com,(206) 295-9310,"11245 35th Ave S SW, Seattle, WA 98146",https://www.linkedin.com/company/mobcoder-llc,https://www.facebook.com/mobcoderinc,https://www.instagram.com/mobcoderinc/,4.9,11,,,,software companies in Seattle,https://www.google.com/maps/place/Mobcoder+%7C+Top+AI+Development+Company+in+Seattle/data=!4m7!3m6!1s0x54906b4eec09200d:0xe7731b26e5ae88a5!8m2!3d47.5014967!4d-122.3764811!16s%2Fg%2F11h2nfxgq6!19sChIJDSAJ7E5rkFQRpYiu5SYbc-c?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T20:56:46.450Z
"MXOtech, Inc",Computer support and services,https://www.mxotech.com/,support@ntiva.com,support@ntiva.com; support@ntivagov.com,(312) 554-5699,"1101 W Adams St Ste A, Chicago, IL 60607",https://www.linkedin.com/company/ntiva-inc-/,https://www.facebook.com/Ntiva,,5.0,39,,,,IT companies in Chicago,"https://www.google.com/maps/place/MXOtech,+Inc/data=!4m7!3m6!1s0x880e2cdef73d04b1:0x5cad038e34fd4c02!8m2!3d41.8787!4d-87.6549268!16s%2Fg%2F1tddbffl!19sChIJsQQ9994sDogRAkz9NI4DrVw?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,73,B,2026-07-15T20:57:30.337Z
"RootQuotient | Custom Software Development in UK, Mobile App Development Company",Software company,https://www.rootquotient.com/,hello@rootquotient.com,hello@rootquotient.com,+44 20 8145 0300,"10 John St, London WC1N 2EB, United Kingdom",https://www.linkedin.com/company/rootquotient,https://www.facebook.com/rootquotient/,https://www.instagram.com/rootquotient/,5.0,1,50 - 249,$50 - $99 / hr,"$10,000+",IT companies in London,"https://www.google.com/maps/place/RootQuotient+%7C+Custom+Software+Development+in+UK,+Mobile+App+Development+Company/data=!4m7!3m6!1s0x48761b0fea738685:0x1478984338ce2fd2!8m2!3d51.5221999!4d-0.1151079!16s%2Fg%2F11l2zkq1dt!19sChIJhYZz6g8bdkgR0i_OOEOYeBQ?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,73,B,2026-07-15T21:00:10.828Z
Elinext,Software company,https://www.elinext.de/,info@elinext.de,info@elinext.de; info@elinext.com,+49 800 0010461,"8th Floor, Europaplatz 2, 10557 Berlin, Germany",https://www.linkedin.com/company/elinext/,https://www.facebook.com/elinext/ ,https://www.instagram.com/elinext_alliance/,4.9,32,,,,software companies in Berlin,https://www.google.com/maps/place/Elinext/data=!4m7!3m6!1s0x47a851bdfa214eb5:0x34668afb03a27aea!8m2!3d52.525074!4d13.369303!16s%2Fg%2F11cmyv38xg!19sChIJtU4h-r1RqEcR6nqiA_uKZjQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T21:02:14.043Z
SoftEd Systems | IT-Trainingscenter München,Training center,https://www.softed.de/muenchen,office@softed.de,office@softed.de,+49 89 20008580,"Arnulfstraße 25, 80335 München-Ludwigsvorstadt-Isarvorstadt, Germany",https://www.linkedin.com/company/softed-systems/,https://www.facebook.com/SoftEd.de,https://www.instagram.com/softed_systems/,4.9,10,,,,software development companies in Munich,https://www.google.com/maps/place/SoftEd+Systems+%7C+IT-Trainingscenter+M%C3%BCnchen/data=!4m7!3m6!1s0x410903ef0b3f0e19:0x4f5df030eaf5e9a6!8m2!3d48.1431551!4d11.5494429!16s%2Fg%2F1thr64rp!19sChIJGQ4_C-8DCUERpun16jDwXU8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T21:03:34.365Z
WeAreBrain - AI & Custom Software Development,Software company,https://www.wearebrain.com/,sayhello@wearebrain.com,sayhello@wearebrain.com,+31 6 33990235,"Laan der Hesperiden 166, 1076 DX Amsterdam, Netherlands",https://www.linkedin.com/company/wearebrain,,https://www.instagram.com/wearebrain,5.0,7,,,,software companies in Amsterdam,https://www.google.com/maps/place/WeAreBrain+-+AI+%26+Custom+Software+Development/data=!4m7!3m6!1s0x47c60bda742fa5e5:0x4057b8ddbcbfa727!8m2!3d52.3448195!4d4.8523564!16s%2Fg%2F11d_vpd503!19sChIJ5aUvdNoLxkcRJ6e_vN24V0A?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,73,B,2026-07-15T21:04:14.765Z
"Blitzm Systems: Software Agency | Web, Mobile & Cloud Solutions",Software company,https://www.blitzm.com.au/,info@blitzm.com,info@blitzm.com,+61 1300 211 248,"Level 4/458 Swanston St, Carlton VIC 3053, Australia",https://www.linkedin.com/company/blitzm/,,https://www.instagram.com/blitzmsystems/,4.7,12,,,,software development companies in Melbourne,"https://www.google.com/maps/place/Blitzm+Systems:+Software+Agency+%7C+Web,+Mobile+%26+Cloud+Solutions/data=!4m7!3m6!1s0x6ad6427c6856b3b5:0x13ea012935d217fa!8m2!3d-37.8061079!4d144.9633132!16s%2Fg%2F11bvtld28c!19sChIJtbNWaHxC1moR-hfSNSkB6hM?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,73,B,2026-07-15T21:08:22.324Z
Designocracy,software developer,https://thedesignocracy.com/web-design-and-development,hello@thedesignocracy.com,hello@thedesignocracy.com,,"Dubai, United Arab Emirates",,https://www.facebook.com/thedesignocracy/,https://www.instagram.com/thedesignocracy/,5.0,29,10 - 49,$50 - $99 / hr,"$5,000+",ae/web-designers,https://clutch.co/profile/designocracy,clutch,cloak_browser,alive,73,B,2026-07-15T21:09:07.888Z
Ideal It Techno Pvt. Ltd.,software developer,https://idealittechno.com/contact_us.html,contact@idealittechno.com,contact@idealittechno.com; jobs@idealittechno.com,,"Indore, India",https://www.linkedin.com/in/pavanrathor/,,,4.6,4,50 - 249,< $25 / hr,"$5,000+",in/developers,https://clutch.co/profile/ideal-it-techno,clutch,cloak_browser,alive,73,B,2026-07-15T21:11:33.650Z
Zamratech,software developer,https://zamratech.com/,sales@zamratech.com,sales@zamratech.com; sales@zamratech.com.com,,"Karachi, Pakistan",https://www.linkedin.com/company/zamratech/,https://web.facebook.com/zamrasolutions,https://instagram.com/zamratech,5.0,33,,,,directory/country/top-software-development-companies/pakistan,https://www.goodfirms.co/company/zamratech,goodfirms,cloak_browser,alive,73,B,2026-07-15T21:15:16.501Z
The Free Website Guys,Web Design,https://thefreewebsiteguys.com,hello@thefreewebsiteguys.com,hello@thefreewebsiteguys.com,,,https://www.linkedin.com/company/the-free-website-guys,https://www.facebook.com/plugins/post.php,https://www.instagram.com/thefreewebsiteguys,4.9,779,,,,web-development-companies?country=AE,https://www.designrush.com/agency/profile/the-free-website-guys,designrush,cloak_browser,alive,73,B,2026-07-15T21:16:37.857Z
Infobytes Technologies,Computer support and services,https://info-bytes.com/,info%40info-bytes.com,info%40info-bytes.com; info%40info-bytes.com%0d%0a%09%09%09%09%09%09%09%09%09%09%09%09%09%09%09%09%09%09; info@info-bytes.com,+971 4 349 1389,"Bldg, Sheikha Mhara Building - 171 Al Nahda St - Al Twar 5 - Dubai - United Arab Emirates",https://www.linkedin.com/company/infobytes-technologies,https://www.facebook.com/infobytesuae,https://www.instagram.com/infobytesuae,4.9,160,,,,IT companies in Dubai,https://www.google.com/maps/place/Infobytes+Technologies/data=!4m7!3m6!1s0x3e5f5dc68e013143:0x3e32a1438b3bdbd8!8m2!3d25.2658153!4d55.3827748!16s%2Fg%2F11sw14_4tk!19sChIJQzEBjsZdXz4R2Ns7i0OhMj4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,unknown,72,B,2026-07-15T20:09:54.611Z
Bytrix Technologies LLC - Mobile & Game App Development Company Dubai,Software company,https://bytrix.com/,hello@bytrix.com,hello@bytrix.com; support@bytrix.com; hello@bytrix.co.uk,+971 58 513 6793,"Marina Plaza, Level 32 - Dubai - United Arab Emirates",https://www.linkedin.com/company/bytrix-technologies/,https://www.facebook.com/Bytrixtechnologies/,https://www.instagram.com/bytrix.technologies/,4.6,11,,,,app development companies in Dubai,https://www.google.com/maps/place/Bytrix+Technologies+LLC+-+Mobile+%26+Game+App+Development+Company+Dubai/data=!4m7!3m6!1s0x3e5f6d6ea9e056a7:0x3b106ffcff942a6c!8m2!3d25.0753976!4d55.1398252!16s%2Fg%2F11vpv2n6rh!19sChIJp1bgqW5tXz4RbCqU__xvEDs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:11:16.005Z
Al Azm Computer Systems Trading LLC - ERP Software Company in UAE,Software company,https://pactsoft.com/uae,info@pactsoft.com,info@pactsoft.com,+971 6 573 6090,24570، Tower 400 - Al Mina Road - Al Soor - Hay Al Qasimiah - Sharjah - United Arab Emirates,https://www.linkedin.com/company/pacterpsolution,https://www.facebook.com/pacterpsolution,https://www.instagram.com/pacterpsolution/,4.4,57,,,,software companies in Sharjah,https://www.google.com/maps/place/Al+Azm+Computer+Systems+Trading+LLC+-+ERP+Software+Company+in+UAE/data=!4m7!3m6!1s0x3e5f5a335b36b385:0x6314014db80196c4!8m2!3d25.3518706!4d55.3854856!16s%2Fg%2F11bbwqn_gq!19sChIJhbM2WzNaXz4RxJYBuE0BFGM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:14:01.575Z
TATATECH TECHNOLOGY Website Design Services,Website designer,https://tatatech.net/,tatatechva@gmail.com,tatatechva@gmail.com; john@company.com,(571) 626-4455,"5100 Leesburg Pike Ste 306, Alexandria, VA 22302",,,,5.0,188,,,,tech companies in Alexandria,https://www.google.com/maps/place/TATATECH+TECHNOLOGY+Website+Design+Services/data=!4m7!3m6!1s0x89b7b3ec2b1fe47d:0x4eafac19d48fd107!8m2!3d38.8455507!4d-77.1151419!16s%2Fg%2F11y2cl3rgh!19sChIJfeQfK-yzt4kRB9GP1Bmsr04?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:29:29.202Z
Cybrain Software Solutions Pvt Ltd - Web Designing | IT Company | Software Company in Vidyaranyapura Bangalore,Software company,https://www.cybrain.co.in/,info@cybrain.co.in,info@cybrain.co.in; sales@hli.net; info@cybrain.co.zm,+91 1800 891 3958,"Vidmahe Enclave, 135, Kodigehalli - Thindlu Main Rd, GD Layout, IEHCS Layout, Doddabommasandra, Vidyaranyapura, Bengaluru, Karnataka 560097, India",https://www.linkedin.com/company/cybrain-software-solutions/,https://www.facebook.com/cybrainsoft/,https://www.instagram.com/cybrain.co.in/,4.5,15,,,,IT companies in Bangalore,https://www.google.com/maps/place/Cybrain+Software+Solutions+Pvt+Ltd+-+Web+Designing+%7C+IT+Company+%7C+Software+Company+in+Vidyaranyapura+Bangalore/data=!4m7!3m6!1s0x3bae22a3eeaaaaab:0x7a63e65ec6265252!8m2!3d13.0749074!4d77.5612611!16s%2Fg%2F12m97jjp_!19sChIJq6qq7qMirjsRUlImxl7mY3o?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:38:04.992Z
Datagrid Solutions - Software Development Company,Software company,https://www.datagrid.co.in/,info@datagrid.co.in,info@datagrid.co.in,+91 86579 92211,"Crystal Plaza, 604/605, Guru Hargovindji Rd, next to Atul Projects, Chakala, Andheri East, Mumbai, Maharashtra 400099, India",https://www.linkedin.com/company/datagrid-solutions,https://www.facebook.com/DatagridSolutions/,https://www.instagram.com/datagridsolutions/,4.4,60,,,,software development companies in Mumbai,https://www.google.com/maps/place/Datagrid+Solutions+-+Software+Development+Company/data=!4m7!3m6!1s0x3be7c836dbd7f1dd:0xd52c4cca2c39b95a!8m2!3d19.111338!4d72.860035!16s%2Fg%2F11bwl3_pq9!19sChIJ3fHX2zbI5zsRWrk5LMpMLNU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:39:23.122Z
DIRECTION SOFTWARE LLP - Microsoft Partner | Custom Software Development & IT Consulting | AI Solutions & ERP Services,Software company,https://www.direction.biz/,info@direction.biz,info@direction.biz,+91 22 6152 5000,"Brady Gladys Plaza, 5, 1/447, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",https://in.linkedin.com/company/direction-software-llp,https://www.facebook.com/directionsoftwares,https://www.instagram.com/directionsoftwarellp/,4.2,76,,,,software development companies in Mumbai,https://www.google.com/maps/place/DIRECTION+SOFTWARE+LLP+-+Microsoft+Partner+%7C+Custom+Software+Development+%26+IT+Consulting+%7C+AI+Solutions+%26+ERP+Services/data=!4m7!3m6!1s0x3be7ceed52e354ad:0xf4454551ee78c50d!8m2!3d19.0004624!4d72.8280534!16s%2Fg%2F11mhmrdwbp!19sChIJrVTjUu3O5zsRDcV47lFFRfQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:39:23.122Z
Intelegain Technologies,Software company,https://www.intelegain.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=india,contactus@intelegain.com,contactus@intelegain.com,+91 22 6259 6124,"Akshar Blue Chip IT Park, 203, Turbhe MIDC, Turbhe, Navi Mumbai, Maharashtra 400703, India",https://www.linkedin.com/company/intelgain-technologies-pvt-ltd,https://www.facebook.com/IntelegainTechnologies,,4.2,63,,,,software development companies in Mumbai,https://www.google.com/maps/place/Intelegain+Technologies/data=!4m7!3m6!1s0x3be7c136b2c080cb:0x1d7af155df193ae5!8m2!3d19.069313!4d73.019912!16s%2Fg%2F1tfr8nj7!19sChIJy4DAsjbB5zsR5ToZ31Xxeh0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:39:23.122Z
PALO IT Singapore,Software company,https://www.palo-it.com/en/,contact-academy@palo-it.com,contact-academy@palo-it.com; australia@palo-it.com; hongkong@palo-it.com,+65 6250 4620,"11 Beach Rd, #06-01, Singapore 189675",https://www.linkedin.com/company/palo-it/,,,4.7,33,,,,software companies in Singapore,https://www.google.com/maps/place/PALO+IT+Singapore/data=!4m7!3m6!1s0x31da190b691fac67:0xd46d174d644d334d!8m2!3d1.2953681!4d103.8552474!16s%2Fg%2F1ptz6tz7b!19sChIJZ6wfaQsZ2jERTTNNZE0XbdQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:44:01.339Z
Web Design & SEO Philippines - Sinag,Website designer,https://webdesignphilippines.ph/,contact@webdesignphilippines.ph,contact@webdesignphilippines.ph; contact@client-domain.com,+63 960 577 6386,"block 38 lot 4, 3 Escopa 1, Project 4, Quezon City, 1800 Metro Manila, Philippines",https://linkedin.com/company/sinagagency,,,5.0,27,,,,web development agencies in Manila,https://www.google.com/maps/place/Web+Design+%26+SEO+Philippines+-+Sinag/data=!4m7!3m6!1s0x3397b7b870d65bd5:0xd1bfc39a620240ad!8m2!3d14.6280028!4d121.0730904!16s%2Fg%2F11ym06ypyn!19sChIJ1VvWcLi3lzMRrUACYprDv9E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T20:47:59.405Z
CloudConnected,Computer consultant,https://www.cloudconnected.nl/?utm_source=GMB,sales@cloudconnected.nl,sales@cloudconnected.nl; helpdesk@cloudconnected.nl,+31 20 303 4260,"Van Boetzelaerstraat 1, 1051 CS Amsterdam, Netherlands",https://www.linkedin.com/company/cloudconnected/,,,4.8,4,,,,IT companies in Amsterdam,https://www.google.com/maps/place/CloudConnected/data=!4m7!3m6!1s0x47c609eaed2c9e8d:0xd6e242d960a193f3!8m2!3d52.382569!4d4.874234!16s%2Fg%2F1hg4r19kv!19sChIJjZ4s7eoJxkcR85OhYNlC4tY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,72,B,2026-07-15T21:04:56.525Z
Techtion AI,software developer,https://www.techtion.ai/,info@techtion.ai,info@techtion.ai,,"Lahore, Pakistan",,,,4.8,3,10 - 49,< $25 / hr,"$1,000+",pk/it-services,https://clutch.co/profile/techtion-ai,clutch,cloak_browser,alive,72,B,2026-07-15T21:12:10.094Z
Appetiser,software developer,https://appetiser.com.au/just-build-it/,info@appetiser.com.au,info@appetiser.com.au,,"Richmond, Australia",,,,4.8,25,50 - 249,$50 - $99 / hr,"$10,000+",au/developers,https://clutch.co/profile/appetiser,clutch,cloak_browser,alive,72,B,2026-07-15T21:14:20.404Z
Scalevise,software developer,https://scalevise.com,contact@scalevise.com,contact@scalevise.com,,"Tegelen, Netherlands",,,,5.0,23,2 - 9,$50 - $99 / hr,"$5,000+",nl/developers,https://clutch.co/profile/scalevise,clutch,cloak_browser,alive,72,B,2026-07-15T21:14:33.063Z
Baseflow,software developer,https://www.baseflow.com,hello@baseflow.com,hello@baseflow.com,,"Enschede, Netherlands",https://www.linkedin.com/company/baseflowit/,,https://www.instagram.com/baseflowit/,4.5,2,50 - 249,$150 - $199 / hr,"$250,000+",nl/developers,https://clutch.co/profile/baseflow-0,clutch,cloak_browser,alive,72,B,2026-07-15T21:14:33.063Z
Bilberrry,software developer,https://bilberrry.com/custom-software-development/,info@bilberrry.com,info@bilberrry.com,,"Seattle, WA",,,,5.0,35,10 - 49,$50 - $99 / hr,"$25,000+",us/developers,https://clutch.co/profile/bilberrry,clutch,cloak_browser,alive,72,B,2026-07-15T21:14:46.354Z
ToXSL Technologies,Software company,https://toxsl.ae/,sales@toxsl.ae,sales@toxsl.ae,+971 54 200 7788,BUR DUBAI - R308 Building - near Burjuman Mall - Al Mankhool - Dubai - United Arab Emirates,https://www.linkedin.com/company/toxsl-technologies-dubai,https://www.facebook.com/ToXSL,https://www.instagram.com/toxsltech,4.5,81,,,,software companies in Dubai,https://www.google.com/maps/place/ToXSL+Technologies/data=!4m7!3m6!1s0x3e5f656cb983ee57:0xde57360ed678865f!8m2!3d25.2550691!4d55.3023902!16s%2Fg%2F11t6pm2brs!19sChIJV-6DuWxlXz4RX4Z41g42V94?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:09:13.813Z
TechSyn Dubai - Best IT Company in Dubai | Digital Marketing Agency,Software company,https://techsyn.co/,info@techsyn.co,info@techsyn.co,+971 58 146 5254,401 - Dubai Media City - Dubai - United Arab Emirates,https://www.linkedin.com/company/techsynofficial,https://www.facebook.com/techsynOfficial,https://www.instagram.com/techsynofficial/,5.0,2,,,,IT companies in Dubai,https://www.google.com/maps/place/TechSyn+Dubai+-+Best+IT+Company+in+Dubai+%7C+Digital+Marketing+Agency/data=!4m7!3m6!1s0x3e5f6bb212cd8ead:0xef5699900bd2d09a!8m2!3d25.1018682!4d55.1678528!16s%2Fg%2F11svxj130d!19sChIJrY7NErJrXz4RmtDSC5CZVu8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:09:54.611Z
ICT Information Systems LLC,Software company,http://www.ictsystemsllc.com/,info@ictsystemsllc.com,info@ictsystemsllc.com,+971 52 802 8863,"13F-B06, Empire Heights, Al Abraj Street, Business Bay - Dubai - United Arab Emirates",https://www.linkedin.com/company/ict-information-system-llc/,https://www.facebook.com/ictsystemsllc/,https://www.instagram.com/ictsystems,4.9,27,,,,IT companies in Dubai,https://www.google.com/maps/place/ICT+Information+Systems+LLC/data=!4m7!3m6!1s0x3e5f68245b5dc9ad:0x4f508e6e64bfd7cf!8m2!3d25.192112!4d55.285075!16s%2Fg%2F11byz757tv!19sChIJrcldWyRoXz4Rz9e_ZG6OUE8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:09:54.611Z
Saad Ashraf,Website designer,http://www.saadashraf.net/,saad@saadashraf.net,saad@saadashraf.net,+971 55 348 6284,Building 2 - Level 8 - Business Bay - Bay Square - Dubai - United Arab Emirates,https://www.linkedin.com/in/saadwebdesigner/,https://www.facebook.com/saadashrafdubai,https://www.instagram.com/digitalsaad/,4.9,49,,,,web development agencies in Dubai,https://www.google.com/maps/place/Saad+Ashraf/data=!4m7!3m6!1s0x3e5f691cf4c0b94f:0xe3e033968fe58325!8m2!3d25.1854628!4d55.2802268!16s%2Fg%2F11g_xw29bc!19sChIJT7nA9BxpXz4RJYPlj5Yz4OM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:10:35.488Z
Hoff & Mazor | Mobile App Development Company in Dubai,Software company,https://www.hoffnmazor.com/mobile-app-development-company-dubai,sales@hoffnmazor.com,sales@hoffnmazor.com,+971 4 439 7634,Marasi Dr - Business Bay - Dubai - United Arab Emirates,https://www.linkedin.com/company/hoffnmazor/,https://www.facebook.com/hoffandmazor,https://www.instagram.com/hoffandmazor/,5.0,3,,,,app development companies in Dubai,https://www.google.com/maps/place/Hoff+%26+Mazor+%7C+Mobile+App+Development+Company+in+Dubai/data=!4m7!3m6!1s0x3e5f699dca237a73:0x904f58e9e38cc3be!8m2!3d25.1856887!4d55.2742299!16s%2Fg%2F11v13y7f08!19sChIJc3ojyp1pXz4RvsOM4-lYT5A?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:11:16.005Z
HelloPixels - Web/App Development Company Abu Dhabi,Website designer,https://www.hellopixels.com/,info@hellopixels.com,info@hellopixels.com,+971 50 547 3745,Atma Tower - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,https://www.linkedin.com/company/hellopixelsdigital/,https://www.facebook.com/hellopixelsdigital,https://www.instagram.com/hellopixelsdigital/,5.0,27,,,,software development companies in Abu Dhabi,https://www.google.com/maps/place/HelloPixels+-+Web%2FApp+Development+Company+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e66405e64ca9d:0x5702a34ce8f668cd!8m2!3d24.4876663!4d54.3665079!16s%2Fg%2F11gzt7lvs!19sChIJncpkXkBmXj4RzWj26EyjAlc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:11:57.652Z
INTELLIZE IT TECHNOLOGIES,Computer support and services,http://www.iitsuae.com/,info@iitsuae.com,info@iitsuae.com,+971 50 460 8157,Ruby restaurant - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates,https://www.linkedin.com/company/intellize-it-technologies/,https://www.facebook.com/Intellizei/,https://www.instagram.com/intellizeite,4.8,46,,,,software development companies in Abu Dhabi,https://www.google.com/maps/place/INTELLIZE+IT+TECHNOLOGIES/data=!4m7!3m6!1s0x3e5e459d7afecb2d:0xea451ebdb59e0a31!8m2!3d24.4998279!4d54.3729441!16s%2Fg%2F11p5ghcp42!19sChIJLcv-ep1FXj4RMQqetb0eReo?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,71,B,2026-07-15T20:11:57.652Z
