name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
24 Hour Rent A Car &amp; Tours,transport,http://www.facebook.com/24hourrentacarandtoursofficial,04237175637,"Main Boulevard DHA Phase 4 Lahore, Lahore, Punjab",https://www.businesslist.pk/company/254022/24-hour-rent-a-cartours,businesslist_pk,scrapy,transport,2026-08-18T19:36:42.384746+00:00
HQ Logistics,transport,,+923459313168,"main national highway Sukkur, Sukkur",https://www.businesslist.pk/company/258841/hq-logistics,businesslist_pk,scrapy,transport,2026-08-18T19:36:44.442967+00:00
Asad Enterprises,transport,http://www.asadtransport.com,02135057788,"C-209, Sector 31-F, Dar us Salam Society, Main Korangi Road, Karachi, Sindh",https://www.businesslist.pk/company/246041/asad-enterprises,businesslist_pk,scrapy,transport,2026-08-18T19:36:46.642707+00:00
Al Madina Rent A Car,transport,http://www.almadinarentacar.com,+924235923940,"17-F-1, Main Punjab CO-Operative Housing Society, Lahore, Punjab",https://www.businesslist.pk/company/245152/al-madina-rent-a-car,businesslist_pk,scrapy,transport,2026-08-18T19:36:48.351491+00:00
Costa Movers &amp; Packers Pakistan,transport,http://www.costa.com.pk,03214108433,"2nd Floor Gul Plaza F 10 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/240395/costa-moverspackers-pakistan,businesslist_pk,scrapy,transport,2026-08-18T19:36:50.413553+00:00
Talal Goods Tansport Company,transport,https://talalgoods.com/,0301 8416275,"Talal Packers And Movers DHA Phase 1 Sector G 110 1st Floor Lahore , Lahore, Punjab",https://www.businesslist.pk/company/248915/talal-goods-tansport-company,businesslist_pk,scrapy,transport,2026-08-18T19:36:51.507444+00:00
Travel Lounge,transport,http://www.travellounge.com.pk,04235694638,"First Floor 268 Y Block Commerical Area Phase III DHA Lahore, Lahore, Punjab",https://www.businesslist.pk/company/240045/travel-lounge,businesslist_pk,scrapy,transport,2026-08-18T19:36:53.588425+00:00
Rehman Rent A car,transport,http://www.rehmanrentacar.com,0092-321-5440807,"E-251/1, Street no. 5, Main Bazar, Qasimpura, Cantt Lahore, Lahore, Punjab",https://www.businesslist.pk/company/243004/rehman-rent-a-car,businesslist_pk,scrapy,transport,2026-08-18T19:36:55.808689+00:00
A.S. Logistic Services,transport,http://www.aslogisticservices.com,02134324941,"Office No SM 12 Al Kamran Center Mezzanine Floor Shahr e Faisal, Block 6 P.E.C.H.S,  Near Dehli Sweets.. Karachi, Karachi, Sindh",https://www.businesslist.pk/company/251346/as-logistic-services,businesslist_pk,scrapy,transport,2026-08-18T19:36:57.892769+00:00
ViP Cab Taxi Rent A Car &amp; Driving School,transport,http://vip-rent-a-car-driving-school.business.site/,03060602202,"Kashmir road, Sialkot, Punjab",https://www.businesslist.pk/company/245163/vip-cab-taxi-rent-a-cardriving-school,businesslist_pk,scrapy,transport,2026-08-18T19:36:59.678817+00:00
Al-Shahbaz,transport,http://www.alshahbaz.com,"03-111-000-065, +92 48 3214965","opp. General bus stand, Fatima Jinnah road, Sargodha, Punjab",https://www.businesslist.pk/company/219862/al-shahbaz,businesslist_pk,scrapy,transport,2026-08-18T19:37:01.062717+00:00
Sprint Packers n Movers,logistics,,+9221-35443288,"Head office KarachiI: Suite # 306 3rd Floor Nafees Arcade Gulshan-e-iqbal, K.D.A.Scheme-7, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242494/sprint-packers-n-movers,businesslist_pk,scrapy,logistics,2026-08-18T19:37:02.634426+00:00
New United Goods Forwarding Agency (NUGFA),logistics,https://www.facebook.com/nugfa1,+92 32201278,"Plot # A-616, Gate#1, St. # 1 New Quaid-e-Azam Truck Stand, Hawksbay Road, Mauripur, Karachi, Pakistan., Karachi",https://www.businesslist.pk/company/258412/new-united-goods-forwarding-agency-nugfa,businesslist_pk,scrapy,logistics,2026-08-18T19:37:04.230261+00:00
Azam afridi goods transport co.,logistics,,042-37702053,"437 Ravi link road lahore pakistan., punjab, Lahore, Punjab",https://www.businesslist.pk/company/137994/azam-afridi-goods-transport-co,businesslist_pk,scrapy,logistics,2026-08-18T19:37:05.661314+00:00
KMW Domestic &amp; International Courier &amp; Cargo (Pvt.) Limited,logistics,http://www.kmwinternational.com,0992382800,"Office No 4 Amin Plaza PMA Link Road Jinnah Abad Abbottabad Pakistan, Abbottabad, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/241284/kmw-domesticinternational-couriercargo-pvt-limited,businesslist_pk,scrapy,logistics,2026-08-18T19:37:07.319407+00:00
Packers and Movers Karachi Lahore Islamabad Multan,logistics,http://www.ghourilogistics.com,"+92 21 3236128, +92 311-111-5262","Suit M279 Main tower jilani center karachi, Karachi, Sindh",https://www.businesslist.pk/company/163523/packers-and-movers-karachi-lahore-islamabad-multan,businesslist_pk,scrapy,logistics,2026-08-18T19:37:09.248312+00:00
Linex Freight Services,logistics,http://www.linexfreight.com,+92523553300,"Opposite Iqbal Town , Defence Road, Sialkot",https://www.businesslist.pk/company/258701/linex-freight-services,businesslist_pk,scrapy,logistics,2026-08-18T19:37:11.373567+00:00
Mushtriqa Mianwali Goods Transport,logistics,https://www.facebook.com/MushtriqaMianwaliGoodsTranport/,+923024877975,"Plot No 30 New sabzazar Truck stand Band Road Lahore, Lahore, Punjab",https://www.businesslist.pk/company/244614/mushtriqa-mianwali-goods-transport,businesslist_pk,scrapy,logistics,2026-08-18T19:37:13.108417+00:00
Balance Logistics &amp; Relocations,logistics,http://www.balancelog.com.pk,"+92-323-4218653, +92 42 32560356","4-5 Land Mark Plaza Jail Road, Lahore, Punjab",https://www.businesslist.pk/company/235089/balance-logisticsrelocations,businesslist_pk,scrapy,logistics,2026-08-18T19:37:14.522292+00:00
H.O. ENTERPRISES,logistics,http://www.Hoe.com.pk,2422184 / 2471738,"Suite no 603/604 Al-Rahim tower ii Chundrigar road karachi pakistan, Karachi, Sindh",https://www.businesslist.pk/company/138727/ho-enterprises,businesslist_pk,scrapy,logistics,2026-08-18T19:37:16.477262+00:00
Happy Movers,logistics,http://www.happy-movers.com,+92 21 35810286,"Suite # 1 Mezzanine Floor, 1-E 7th Zamzama Commercial Lane, Phase V DHA Karachi - Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/242769/happy-movers,businesslist_pk,scrapy,logistics,2026-08-18T19:37:18.311836+00:00
Galaxy Movers and Packers,logistics,https://www.galaxymovers.pk,03002563255,"Magnum Tower, Plot No LS-1, Main Korangi Industrial Rd, Sector 15 Korangi Industrial Area Karachi, Sindh. Karachi, 75900, Karachi, Sindh",https://www.businesslist.pk/company/243583/galaxy-movers-and-packers,businesslist_pk,scrapy,logistics,2026-08-18T19:37:20.179642+00:00
National Logistics Corporation (NLC),logistics,https://www.nlc.com.pk,"+92 21-9205462, +92 21- 2850394, +92 21- 2850990, +92 51-111-652-000, +92 21-99205459","Near New Haji Camp, Mai Kolachi Road, Sultanabad, Karachi, Sindh",https://www.businesslist.pk/company/138965/national-logistics-corporation-nlc,businesslist_pk,scrapy,logistics,2026-08-18T19:37:22.394565+00:00
Little Riders,logistics,https://www.facebook.com/littleriders.pk,03334374943,"Zainab Tower, Model Town, Link Road, Lahore, Punjab",https://www.businesslist.pk/company/240162/little-riders,businesslist_pk,scrapy,logistics,2026-08-18T19:37:24.602736+00:00
Fast Movers and Packers,logistics,https://fastmovers.pk/,+92 300 3738505,"50-B Punjab Small Industries Employees Co operative Housing Society Lahore Cantt, Lahore",https://www.businesslist.pk/company/258868/fast-movers-and-packers,businesslist_pk,scrapy,logistics,2026-08-18T19:37:26.612727+00:00
Ishfaq Movers And Packers,logistics,https://www.ishfaqmovers.com,03041111369,"138, Shop No 11, Plot No, 17 East St, near Toyota Defence, D.H.A. Phase 1 Karachi, 75500, Karachi, Sindh",https://www.businesslist.pk/company/249813/ishfaq-movers-and-packers,businesslist_pk,scrapy,logistics,2026-08-18T19:37:28.231704+00:00
National Logistics Corporation (NLC),logistics,https://www.nlc.com.pk/,(051) 111 652 000,"Headquarters national logistics corporation, Harding Rd, Rawalpindi, Punjab 46000, Rawalpindi, Punjab",https://www.businesslist.pk/company/258729/national-logistics-corporation-nlc,businesslist_pk,scrapy,logistics,2026-08-18T19:37:29.257137+00:00
Facilities Shipping Agency,logistics,http://www.fsa.com.pk,+92 21 34328820-8,"Plot 206/A SMCHS Karachi Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/129485/facilities-shipping-agency,businesslist_pk,scrapy,logistics,2026-08-18T19:37:30.434710+00:00
Ali Textiles Multan,textile,http://www.alitextiles.com,03217300174,"sharif pura b aziz colony stree 2 multan pakistan, aziz colony stree 2 multan pakistan, Multan, Punjab",https://www.businesslist.pk/company/252011/ali-textiles-multan,businesslist_pk,scrapy,textile,2026-08-18T19:37:40.296238+00:00
Brilliant Management system,food manufacturing,http://www.bmspk.org/,+92-21-34551799,"Suite No. S-9, 2nd Floor, Zain Mall, Tariq Road, Block 2, PECHS, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/241142/brilliant-management-system,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:37:41.616882+00:00
Mehboob Interior,furniture manufacturers,,+923166300000,"House # 300, H-2, Johar Town, Lahore, Lahore",https://www.businesslist.pk/company/258612/mehboob-interior,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:37:43.579061+00:00
Ahsan Corporation,industrial equipment,https://ahsancorporation.com/,"+92 21 32416037, +92 213 2415992","3rd Floor, State Life building, 6 Muhammad Ali Jinnah Rd, Karachi, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/249840/ahsan-corporation,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:37:45.537801+00:00
Z.M Enterprises,estate agents,https://www.youtube.com/@z.menterprises3006,"03168595370, +923002106878","DHA Karachi , Karachi, Sindh",https://www.businesslist.pk/company/251414/zm-enterprises,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:46.841433+00:00
Nasar Estate,estate agents,http://nasarestate.com,"03004974631, 03434551474,03428625424","335-B, Iqbal Avenue Khyaban-e-jinah Road Near Shakut khanam Hospital Lahore, 54770, Lahore, Punjab",https://www.businesslist.pk/company/243907/nasar-estate,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:48.820676+00:00
Wadaan Enterprises,estate agents,,0213-5843526,"Plot 29 C Lane 6 Ittehad Commercial DHA Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242599/wadaan-enterprises,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:50.734263+00:00
Royal Business Solutions (RBS),estate agents,https://rbsland.com/,"+92 51 5172681, +923331111306","Plot 13, Adjacent D Mall, G.T. Rd, Sector A DHA Phase II Islamabad, Islamabad Capital Territory, Pakistan-44000, Rawalpindi, Punjab",https://www.businesslist.pk/company/252371/royal-business-solutions-rbs,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:52.541435+00:00
Jaidaadonline.com,estate agents,https://www.jaidaadonline.com,+923333223911,"Plot # SC-1, Suit # 12, Mohammadi Building Block A North Nazimabad, Karachi",https://www.businesslist.pk/company/258312/jaidaadonlinecom,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:54.402950+00:00
Mustafa Marketing and Real Estate,estate agents,https://mustafamarketing1.weebly.com/,+923153530711,"taiser town l 663 sector 36e , Karachi",https://www.businesslist.pk/company/258900/mustafa-marketing-and-real-estate,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:56.493275+00:00
Alee Associates Real Estate Investment Consultants,estate agents,https://aleeassociates.com/,0515916004,"Office # 4-A/27، Defence Business Bay, Sector F DHA Phase 1, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244495/alee-associates-real-estate-investment-consultants,businesslist_pk,scrapy,estate-agents,2026-08-18T19:37:58.736934+00:00
Realty Investments,estate agents,https://realtyinvestments.pk/,+923000732589,"Suite # 4, Ground Floor, Prime Beach View Apartments, Block-4, Clifton, Karachi, Pakistan, Karachi",https://www.businesslist.pk/company/258691/realty-investments,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:00.856234+00:00
Arish Associates,estate agents,http://www.arish.com.pk,"02135347117,18","11-C Lane 7 Ittehad Commercial DHA Phase 6 Karachi, Karachi, Sindh",https://www.businesslist.pk/company/246719/arish-associates,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:02.775136+00:00
Nouman Estate &amp; Builders,estate agents,http://www.noumanestate.com,+92 42 35873700-01,"74-A-3, Block D1, Liberty Market, Near Capri Cinema, Gulberg III, lahore, Lahore, Punjab",https://www.businesslist.pk/company/245065/nouman-estatebuilders,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:04.505568+00:00
Summa Marketing Pvt Ltd,estate agents,https://summamarketing.com.pk/,+923202020101,"92-G DHA Phase 1, Lahore",https://www.businesslist.pk/company/258664/summa-marketing-pvt-ltd,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:06.283344+00:00
Ismail Estate,estate agents,http://ismailestate.blogspot.com/,92 03028118161,"Shop no :1 Plot # C4, Shop # 3, Zeenatabad Scheme -33, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/243962/ismail-estate,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:08.238201+00:00
Graana - Smartest Property Portal,estate agents,https://www.graana.com,"111-555-555, +923335104007","Level 5, 44 East Plaza, Fazl ul Haq Road, Blue Area, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248737/graana-smartest-property-portal,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:10.027201+00:00
Emlak Estate B-17 Islamabad,estate agents,https://b17properties.pk,+923149642884,"Office#12,2nd Floor, Block A Multi Gardens B-17, Islamabad,44000, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/250843/emlak-estate-b-17-islamabad,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:11.444287+00:00
Sigma Properties and Marketing Pvt Ltd,estate agents,https://sigmaproperties.com.pk/,051111477488,"4th Floor, Redco Plaza, Blue Area, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252370/sigma-properties-and-marketing-pvt-ltd,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:13.559705+00:00
Rahman Property Dealer Timergara,estate agents,https://www.facebook.com/rahmanpropertydealer/,0945824030,"1st FLOOR LAST BLOCK ZEB CITY CENTER TIMERGARA DIR LOWER KPK PAKISTAN, Timergara, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/245347/rahman-property-dealer,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:15.689535+00:00
Executive Real Estate Group,estate agents,https://www.fb.me/executivegrouppk,03018626291,"178 Palm Commercial, Royal Palm City, Gujranwala, Gujranwala, Punjab",https://www.businesslist.pk/company/244632/executive-real-estate-group,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:17.556913+00:00
Arcon Associates,estate agents,http://www.arcon.pk,+92-42- 37169006,"Office No 1, First Floor Nehal Plaza KBHS Society New Airport Road Lahore Cantt., Lahore, Punjab",https://www.businesslist.pk/company/242841/arcon-associates,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:19.638586+00:00
Lion HDB,estate agents,https://lionhdb.com,+923111222977,"338 MB, Sector A, DHA Phase 6,, Lahore",https://www.businesslist.pk/company/258346/lion-hdb,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:21.717644+00:00
RealtorOnline,estate agents,https://realtoronline.pk,+923143334990,"A-4, 1st Floor, Toshi Square, Main University Rd, near Al Mustafa Medical Center, Block 13 C Gulshan-e-Iqbal, Karachi, 75300, Karachi",https://www.businesslist.pk/company/258785/realtoronline,businesslist_pk,scrapy,estate-agents,2026-08-18T19:38:23.351470+00:00
Multi-Task,industrial equipment,http://www.multitask.com.pk,00922136612888,"B-208, Hasrat Mohani Colony, Mangho Pir Road, Karachi-75700, Karachi, Sindh",https://www.businesslist.pk/company/245062/multi-task,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:25.588204+00:00
Pak Machinery,industrial equipment,http://www.pakmachinery.com,03332283898,"Suit # 33 &amp; 34 Gomal Higway Trade center Sohrab Goth Karachi, Karachi, Sindh",https://www.businesslist.pk/company/259005/pak-machinery,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:27.550214+00:00
Moss Electrical Conduit Pipe &amp; Fittings,industrial equipment,,+923322363784,"LF-32, Landhi Industrial Area, 74900, Karachi., Karachi",https://www.businesslist.pk/company/258855/moss-electrical-conduit-pipefittings,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:29.353815+00:00
New Hyderi Traders,industrial equipment,https://www.facebook.com/profile.php?id=100086620570543&mibextid=9R9pXO,+92 314 4492442,"Shop 404 ,Opposite Haji Shah Dargah, Saddar Bohri Bazar, Hyderabad, Sindh, Hyderabad, Sindh",https://www.businesslist.pk/company/126721/new-hydri-traders,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:30.407439+00:00
S.s. Farooq Mechanical Industries,industrial equipment,https://www.facebook.com/ssfarooq,+92 300 6417722,"Liaquat Rd, near Islamia College Road, Garjakh, 52250, Gujranwala, Punjab",https://www.businesslist.pk/company/195299/ss-farooq-mechanical-industries,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:32.134934+00:00
Sbestore:Electronic store in Pakistan,industrial equipment,https://www.sbestore.com/,+92-347-5273005,"Floor no.1, 1/26 Dingha Singh Building, Beadon Rd, Lahore، Lahore 54000, Lahore, Punjab",https://www.businesslist.pk/company/247449/sbestoreelectronic-store-in-pakistan,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:33.344921+00:00
Graphene industries,industrial equipment,,+92 306 1345448,"H# 342 (Lower Ground Floor).  Ravi Road,  G-8/2. Islamabad 44000 Pakistan., Islamabad",https://www.businesslist.pk/company/258376/graphene-industries,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:34.615544+00:00
Avery Pakistan Pvt Ltd,industrial equipment,,"+923002012316, 92 213 4825479","AR 16, Block 10 Gulshan e Iqbal Karachi, Karachi",https://www.businesslist.pk/company/258452/avery-pakistan-pvt-ltd,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:36.251104+00:00
Properdex International,industrial equipment,http://www.properdexshop.com,+16034035822,"Georgetown, Taxes",https://www.businesslist.pk/company/253395/properdex-international,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:38.433165+00:00
Diesel Generators For sale and Rent in Islamabad,industrial equipment,,+923335435090,"3rd Floor Al asghar Plaza main blue area, Islamabad",https://www.businesslist.pk/company/258632/diesel-generators-for-sale-and-rent-in-islamabad,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:40.579403+00:00
Tek Engineering Services,industrial equipment,http://www.tek.com.pk,03214645081,"Plot No. 171, Sundar Industrial Estate, Lahore, Punjab",https://www.businesslist.pk/company/241496/tek-engineering-services,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:42.367666+00:00
Hi Tech Engineering Works,industrial equipment,http://www.hitechint.net,"03005899041, +92 (42) 36311881","CB 76 / 27, Near Sharif Hospital , GT Road Wah Cantt , Rawalpindi.i, Rawalpindi, Punjab",https://www.businesslist.pk/company/244232/hi-tech-engineering-works,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:44.421362+00:00
GD Energy,industrial equipment,http://www.tinyurl.com/GDEnergy,+923399102023,"main GT road 347-3D DAROGAWALLA LAHORE, Lahore",https://www.businesslist.pk/company/258650/gd-energy,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:46.315000+00:00
Fair Weighing (pvt) Ltd,industrial equipment,https://www.weighpak.com/,92-21-5210295,"609 PANORAMA CENTRE, FATIMA JINNAH ROAD, SADDAR, KARACHI-PAKISTAN., Karachi, Sindh",https://www.businesslist.pk/company/249295/fair-weighing-pvt-ltd,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:48.039257+00:00
AFNAN GEAR Manufacturers of Boxing,industrial equipment,http://www.afnangear.com,03328606035,"Building # 12/334 New Abadi Habib Pura Sialkot, Sialkot, Punjab",https://www.businesslist.pk/company/243433/afnan-gear-manufacturers-of-boxing,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:50.240987+00:00
Vertex Electronics (Pvt.) Ltd.,industrial equipment,http://www.vertex.pk,032-35120190,"190/S, Q.I.E, Kot Lakhpat, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/243468/vertex-electronics-pvt-ltd,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:51.986293+00:00
Anz Traders Singapore,industrial equipment,,"6596225858, (092-42) 35831991","15 JALAN PINANG SINGAPORE 199147, Lahore",https://www.businesslist.pk/company/163490/anz-traders-singapore,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:54.221015+00:00
Kamadi Pakistan,industrial equipment,https://www.kamadi.pk,+923000526234,"A-40, Block C, P.R.E.C.H.S., Gulshan-e-Jamal, Karachi, Pakistan, Karachi",https://www.businesslist.pk/company/258859/kamadi-pakistan,businesslist_pk,scrapy,industrial-equipment,2026-08-18T19:38:56.060352+00:00
Luxury Homes,furniture manufacturers,http://www.rosewood.com.pk,+922135879262,"6/c, 36th Street, Tauheed Commercial, Phase 5, DHA. (next to Sabs Salon), Karachi, Sindh",https://www.businesslist.pk/company/123202/seasons-of-forest-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:38:57.743491+00:00
MR Pvc Vanity Manufacturer,furniture manufacturers,https://www.facebook.com/MR.PVC.VANITY.MANUFACTURER?mibextid=kFxxJD,+923178400269,"Thoker Niaz Baig Multan Road Lahore , Lahore",https://www.businesslist.pk/company/258397/mr-pvc-vanity-manufacturer,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:38:58.977641+00:00
Edge Kitchens &amp; Cabinetry,furniture manufacturers,https://edgekitchens.ca/Home,+92 321 9461610,"510-511 J Block, Gulshan-e-Ravi, Bund Road, Lahore, Punjab",https://www.businesslist.pk/company/235417/edge-kitchenscabinetry,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:00.268133+00:00
Hayat Galleria,furniture manufacturers,http://hayatgalleria.com/,03008307509,"Sifwat Ghayur road univeristy town, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/241689/hayat-galleria,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:02.449596+00:00
Minewoods,furniture manufacturers,,+92 320 4413983,"Opposite to shezan factory, multan road,lahore, Lahore",https://www.businesslist.pk/company/258789/minewoods,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:04.517580+00:00
First Floor Office World,furniture manufacturers,http://www.firstfloor.com.pk,021-35304261-3 (03 lines),"20-C, Touheed Commercial Area, main 26th Street, Phase 5, DHA., Karachi, Sindh",https://www.businesslist.pk/company/245387/first-floor-office-world,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:06.656433+00:00
FINK,furniture manufacturers,,"+923112003000,+923322550918","Nishat Commercial DHA phase 6, Karachi",https://www.businesslist.pk/company/258654/fink,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:08.409231+00:00
Leather Galleria,furniture manufacturers,https://www.leathergalleria.pk/,+92 339 4089453,"22 Fairways Commercial Phase – 6 DHA Raya Lahore., Lahore",https://www.businesslist.pk/company/258922/leather-galleria,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:09.872816+00:00
Waseeh Online Store,furniture manufacturers,https://www.waseeh.com/,+92 320 1111782,"Hall No 2, opposite to House # 58, Block B OPF Housing Scheme, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/259014/waseeh-online-store,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:11.904593+00:00
Z Galleria,furniture manufacturers,https://zeegalleria.com/,+923104790949,"12-J Gulberg-III, Lahore, Lahore",https://www.businesslist.pk/company/258636/z-galleria-furnitures,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:14.269789+00:00
Maf International,furniture manufacturers,http://www.mafintl.com,00924235965697,"16 A Zaheer Avenue , Military Accounts , College Road Lahore, Lahore, Punjab",https://www.businesslist.pk/company/246483/maf-international,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:16.158982+00:00
Defence Industries,furniture manufacturers,https://www.defencegarments.com,"+923256382756,+923006137553","FGFF+QX7, Hajipura, Sialkot, Punjab 51310, Pakistan, Sialkot",https://www.businesslist.pk/company/257697/defence-industries,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:18.134370+00:00
Khawajas.pk,furniture manufacturers,http://www.khawajas.pk,923217451111,"9/293 circuler road,rangpura, wasi shaheedan, Sialkot, Punjab",https://www.businesslist.pk/company/242327/khawajaspk,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:20.076062+00:00
Alpial Furniture,furniture manufacturers,http://www.alpialfurniture.com,+923145556659,"Minar Road, Lala Rukh, Wah, Wah Cantonment, Punjab",https://www.businesslist.pk/company/249312/alpial-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:22.071879+00:00
Penterwood,furniture manufacturers,https://www.penterwood.com,+923369454114,"Street 49, Shop 5, Bilal Market, E-11/4, Islamabad, Islamabad",https://www.businesslist.pk/company/258965/penterwood,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:24.261325+00:00
Home Desire Furniture,furniture manufacturers,http://www.ssempresa.com,042-35973223,"1st. Floor Saeed Mansion 180-F Ferozpur Road., Lahore, Punjab",https://www.businesslist.pk/company/241155/home-desire-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:26.191603+00:00
Crafted Furniture,furniture manufacturers,https://craftedfurniture.pk/,03051044994,"33 F Main Market Gulberg, Lahore, Punjab",https://www.businesslist.pk/company/252761/crafted-furniture,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:28.256182+00:00
Facility Management Associates,furniture manufacturers,http://www.facilitymanagementassociates.com,04237330871,"110 R Lalik Chowk Phase 2 DHA Lahore, Lahore, Punjab",https://www.businesslist.pk/company/241837/facility-management-associates,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:29.459089+00:00
KC Interiors,furniture manufacturers,http://www.kcinterior.net,02136646850,"16 Hanif Centre, Block-B, North Nazimabad, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/245508/kc-interiors,businesslist_pk,scrapy,furniture-manufacturers,2026-08-18T19:39:31.470737+00:00
W K Food Industries,food manufacturing,https://wkfis.com.pk,+923338822939,"Suit #14 KDA Offices, Block &quot;A&quot; North Nazimabad, Karachi",https://www.businesslist.pk/company/258663/w-k-food-industries,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:33.239919+00:00
Ahmad Usman Enterprises Private Limited,food manufacturing,https://aue.com.pk,+92 323 4151727,"Plot # 208, 209, Block A 1 China Scheme, Lahore, Punjab",https://www.businesslist.pk/company/253286/ahmad-usman-enterprises-private-limited,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:34.621611+00:00
Amna Packages,food manufacturing,https://www.amnapackages.com.pk/,+923240427193,"Plot B-273, Sector 6-F, Mehran Town, Near Korangi License Branch, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/258271/amnapackages,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:35.922728+00:00
Dcan  Company,food manufacturing,,+923333490199,"Gulshan Iqbal block 3 Kda market Karachi, Sindh, Pakistan-74500, Karachi",https://www.businesslist.pk/company/258877/dcan-company,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:37.643306+00:00
